stable_id	sample_id	callset_id	read_1_fullpath	read_2_fullpath	num_files_in_group	num_unique_sample_ids	all_sample_ids	all_callset_ids	size_mismatch_flag	read_1_dir	read_2_dir	read_1_size	read_2_size	query_include	note	origin	taxon	site	UIN (if applicable)	latitude	longitude	admin1_name	collection_year_recorded	collection_year_inferred	admin1_iso	country	country_iso	collection_method	notes	feeding_preference	exo_endo	biting_time	population
far_sPP_CP98_100_34	['CP98-100-34']	[None]	/QRISdata/Q3833/Raw_data/RAW/CP98-100-34_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/CP98-100-34_2.fq.gz	1	1	CP98-100-34		TRUE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1472081001	1544773130	1			farauti_ss	1717		-10.383	150.322	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_CP98_100_35	"['CP98-100-35', 'CP98_100_35']"	"[None, 'far_sPP_CP98_100_35']"	/QRISdata/Q3833/Raw_data/RAW/CP98-100-35_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/CP98-100-35_2.fq.gz	2	2	"CP98-100-35, CP98_100_35"	"None, far_sPP_CP98_100_35"	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	2073856308	2288129390	1			farauti_ss	1717		-10.383	150.322	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_CP98_100_35	"['CP98-100-35', 'CP98_100_35']"	"[None, 'far_sPP_CP98_100_35']"	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/CP98_100_35/CP98_100_35_FSFP210084819-1a_HVV2LDSXY_L3_1.fq.gz	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/CP98_100_35/CP98_100_35_FSFP210084819-1a_HVV2LDSXY_L3_2.fq.gz	2	2	"CP98-100-35, CP98_100_35"	"None, far_sPP_CP98_100_35"	FALSE	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/CP98_100_35	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/CP98_100_35	2073856308	2288129390	1			farauti_ss	1717		-10.383	150.322	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_CP98_100_4	"['CP98-100-4', 'CP98_100_4']"	"[None, 'far_sPP_CP98_100_4']"	/QRISdata/Q3833/Raw_data/RAW/CP98-100-4_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/CP98-100-4_2.fq.gz	2	2	"CP98-100-4, CP98_100_4"	"None, far_sPP_CP98_100_4"	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1197714873	1260491373	1			farauti_ss	1717		-10.383	150.322	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_CP98_100_4	"['CP98-100-4', 'CP98_100_4']"	"[None, 'far_sPP_CP98_100_4']"	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/CP98_100_4/CP98_100_4_FDSW210084816-1r_HVT5FDSXY_L2_1.fq.gz	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/CP98_100_4/CP98_100_4_FDSW210084816-1r_HVT5FDSXY_L2_2.fq.gz	2	2	"CP98-100-4, CP98_100_4"	"None, far_sPP_CP98_100_4"	FALSE	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/CP98_100_4	/QRISdata/Q3833/Raw_data/X201SC21030373-Z01-F001/raw_data/CP98_100_4	1197714873	1260491373	1			farauti_ss	1717		-10.383	150.322	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_CP98_100_40	['CP98-100-40']	[None]	/QRISdata/Q3833/Raw_data/RAW/CP98-100-40_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/CP98-100-40_2.fq.gz	1	1	CP98-100-40		TRUE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1468344651	1540515386	1			farauti_ss	1717		-10.383	150.322	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
hin_PP_CP98_100_39	['CP98-100-39']	[None]	/QRISdata/Q3833/Raw_data/RAW/CP98-100-39_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/CP98-100-39_2.fq.gz	1	1	CP98-100-39		TRUE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1424742986	1510071119	1			hinesorum	1717		-10.383	150.322	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					
far_sPP_99-1	['PP-99-10-far']	['far_sPP_99-1']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-10-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-10-far_2.fastq.gz	1	1	PP-99-10-far	far_sPP_99-1	TRUE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	2124560470	2270464132	1			farauti_ss	1716		-10.348	150.565	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_99-2	['PP-99-2-far']	['far_sPP_99-2']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-2-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-2-far_2.fastq.gz	1	1	PP-99-2-far	far_sPP_99-2	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	1705902588	1812784458	1			farauti_ss	1716		-10.348	150.565	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_99-3	['PP-99-3-far']	['far_sPP_99-3']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-3-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-3-far_2.fastq.gz	1	1	PP-99-3-far	far_sPP_99-3	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	2100154714	2226274621	1			farauti_ss	1716		-10.348	150.565	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_99-4	['PP-99-4-far']	['far_sPP_99-4']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-4-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-4-far_2.fastq.gz	1	1	PP-99-4-far	far_sPP_99-4	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	1987046227	2279116707	1			farauti_ss	1716		-10.348	150.565	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_99-7	['PP-99-7-far']	['far_sPP_99-7']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-7-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-7-far_2.fastq.gz	1	1	PP-99-7-far	far_sPP_99-7	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	2082440729	2209910790	1			farauti_ss	1716		-10.348	150.565	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_99-8	['PP-99-8-far']	['far_sPP_99-8']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-8-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-8-far_2.fastq.gz	1	1	PP-99-8-far	far_sPP_99-8	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	2592449883	2802429245	1			farauti_ss	1716		-10.348	150.565	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_99-9	['PP-99-9-far']	['far_sPP_99-9']	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-9-far_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/new_farauti/PP-99-9-far_2.fastq.gz	1	1	PP-99-9-far	far_sPP_99-9	FALSE	/QRISdata/Q3833/Raw_data/RAW/new_farauti	/QRISdata/Q3833/Raw_data/RAW/new_farauti	1635795705	1818559160	1			farauti_ss	1716		-10.348	150.565	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
hin_PP_CP94_1	"['CP94-1', 'CP94_1']"	['hin_PP_CP94_1']	/QRISdata/Q3833/Raw_data/RAW/CP94-1_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/CP94-1_2.fq.gz	2	2	"CP94-1, CP94_1"	hin_PP_CP94_1	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1076576290	1173166027	1			hinesorum	1713		-10.204	149.695	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Larval (BO)					
far8_98_89_1	['far8_98_89_1']	[None]	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far8_98_89_1_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far8_98_89_1_2.fq.gz	1	1	far8_98_89_1		FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1633262554	1624933688	1			farauti_8	1709		-10.201	150.355	Milen Be	1998	1998		Papua New Guinea							
hin_PP_f2_98_8_1	['hin_PP_f2_98_8_1']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_PP_f2_98_8_1_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_PP_f2_98_8_1_2.fq.gz	1	1	hin_PP_f2_98_8_1		FALSE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1821887053	1821674396	1			hinesorum	1709		-10.201	150.355		1998	1998		Papua New Guinea							
hin_PP_f2_98_89_11	['hin_PP_f2_98_89_11']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_PP_f2_98_89_11_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_PP_f2_98_89_11_2.fq.gz	1	1	hin_PP_f2_98_89_11		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1633494376	1636009896	1			hinesorum	1709		-10.201	150.355	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Larvae BO					
hin_PP_f2_98_89_14	['hin_PP_f2_98_89_14']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_PP_f2_98_89_14_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_PP_f2_98_89_14_2.fq.gz	1	1	hin_PP_f2_98_89_14		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1951507258	1955092001	1			hinesorum	1709		-10.201	150.355	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Larvae BO					
hin_PP_f2_98_89_2	['hin_PP_f2_98_89_2']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_PP_f2_98_89_2_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_PP_f2_98_89_2_2.fq.gz	1	1	hin_PP_f2_98_89_2		FALSE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	2113990817	2121195916	1			hinesorum	1709		-10.201	150.355		1998	1998		Papua New Guinea							
hin_PP_f2_98_89_21	['hin_PP_f2_98_89_21']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_PP_f2_98_89_21_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_PP_f2_98_89_21_2.fq.gz	1	1	hin_PP_f2_98_89_21		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1626068127	1617255719	1			hinesorum	1709		-10.201	150.355	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Larvae BO					
hin_PP_f2_98_89_2b	['f2_98_89_2']	['hin_PP_f2_98_89_2b']	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data/f2_98_89_2_FKDN230534461-1A_22CNGKLT3_L1_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data/f2_98_89_2_2.fq.gz	1	1	f2_98_89_2	hin_PP_f2_98_89_2b	FALSE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	1192762310	935229590	1			hinesorum	1709		-10.201	150.355	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Larvae BO					
hin_PP_f2_98_89_8	['hin_PP_f2_98_89_8']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_PP_f2_98_89_8_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_PP_f2_98_89_8_2.fq.gz	1	1	hin_PP_f2_98_89_8		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1920129433	1915422092	1			hinesorum	1709		-10.201	150.355	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	BO					
far_sNG_WP465-1	['f1-WP465-1']	['far_sNG_WP465-1']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-WP465-1_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-WP465-1_2.fastq.gz	1	1	f1-WP465-1	far_sNG_WP465-1	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1895912897	2054198310	1			farauti_ss	WP465		-9.806	143.219	Westen	1992	1992	PG-WPD	Papua New Guinea	PG	Adult (Lt)					sNG
far_sNG_WP465-2	['f1-WP465-2']	['far_sNG_WP465-2']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-WP465-2_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-WP465-2_2.fastq.gz	1	1	f1-WP465-2	far_sNG_WP465-2	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	2138160072	2329401764	1			farauti_ss	WP465		-9.806	143.219	Westen	1992	1992	PG-WPD	Papua New Guinea	PG	Adult (Lt)					sNG
hin_sNG_GI31_3	"['GI31-3', 'GI31_3']"	"[None, 'hin_sNG_GI31_3']"	/QRISdata/Q3833/Raw_data/RAW/GI31-3_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/GI31-3_2.fq.gz	2	2	"GI31-3, GI31_3"	"None, hin_sNG_GI31_3"	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1286774725	1362883324	1			hinesorum	PG-MBA1		-9.668	150.787	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG						
hin_sNG_GI31_6	"['GI31-6', 'GI31_6']"	"[None, 'hin_sNG_GI31_6']"	/QRISdata/Q3833/Raw_data/RAW/GI31-6_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/GI31-6_2.fq.gz	2	2	"GI31-6, GI31_6"	"None, hin_sNG_GI31_6"	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1738710330	1949589244	1			hinesorum	PG-MBA1		-9.668	150.787	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG						
hin_PP_CP113_4	['CP113_4']	['hin_PP_CP113_4']	/QRISdata/Q3833/Raw_data/RAW/CP113_4_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/CP113_4_2.fq.gz	1	1	CP113_4	hin_PP_CP113_4	TRUE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1331219455	1393352038	1			hinesorum	PG-MBA		-9.629	147.551	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Larval (BO)					
far_sPP_f1-LR171-10	['f1-LR171-10']	['far_sPP_f1-LR171-10']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR171-10_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR171-10_2.fastq.gz	1	1	f1-LR171-10	far_sPP_f1-LR171-10	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1877508883	2047560766	1			farauti_ss	CP171		-9.62	149.432	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_f1-LR171-4	['f1-LR171-4']	['far_sPP_f1-LR171-4']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR171-4_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR171-4_2.fastq.gz	1	1	f1-LR171-4	far_sPP_f1-LR171-4	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	2011298022	2151502307	1			farauti_ss	CP171		-9.62	149.432	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_f1-LR171-7	['f1-LR171-7']	['far_sPP_f1-LR171-7']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR171-7_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR171-7_2.fastq.gz	1	1	f1-LR171-7	far_sPP_f1-LR171-7	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1871276274	2037485145	1			farauti_ss	CP171		-9.62	149.432	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_f1-LR171-9	['f1-LR171-9']	['far_sPP_f1-LR171-9']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR171-9_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-LR171-9_2.fastq.gz	1	1	f1-LR171-9	far_sPP_f1-LR171-9	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1740032226	1869889977	1			farauti_ss	CP171		-9.62	149.432	Milen Be	1998	1998	PG-MBA	Papua New Guinea	PG	Adult (Lt)					sPP
hin_PP_97_89_13	['hin_PP_97_89_13']	['hin_PP_97_89_13']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_PP_97_89_13_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_PP_97_89_13_2.fq.gz	1	1	hin_PP_97_89_13	hin_PP_97_89_13	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1598010846	1608435347	1			hinesorum	PG-CPM		-9.397	147.471	Sentral	1997	1997	PG-CPM	Papua New Guinea	PG						
hin_PP_97_89_7	['hin_PP_97_89_7']	['hin_PP_97_89_7']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_PP_97_89_7_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_PP_97_89_7_2.fq.gz	1	1	hin_PP_97_89_7	hin_PP_97_89_7	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1467507667	1475952417	1			hinesorum	PG-CPM		-9.397	147.471	Sentral	1997	1997	PG-CPM	Papua New Guinea	PG						
far_sNG_WP943-1	['WP943-1']	['far_sNG_WP943-1']	/QRISdata/Q3833/Raw_data/RAW/farauti/WP943-1_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/farauti/WP943-1_2.fastq.gz	1	1	WP943-1	far_sNG_WP943-1	FALSE	/QRISdata/Q3833/Raw_data/RAW/farauti	/QRISdata/Q3833/Raw_data/RAW/farauti	1726525865	1914395595	1			farauti_ss	WP943		-9.247	142.791	Westen	1992	1992	PG-WPD	Papua New Guinea	PG	Adult (Lt)					sNG
far_sNG_WP943-2	['WP943-2']	['far_sNG_WP943-2']	/QRISdata/Q3833/Raw_data/RAW/farauti/WP943-2_1.fastq.gz	/QRISdata/Q3833/Raw_data/RAW/farauti/WP943-2_2.fastq.gz	1	1	WP943-2	far_sNG_WP943-2	FALSE	/QRISdata/Q3833/Raw_data/RAW/farauti	/QRISdata/Q3833/Raw_data/RAW/farauti	1998592907	2182702554	1			farauti_ss	WP943		-9.247	142.791	Westen	1992	1992	PG-WPD	Papua New Guinea	PG	Adult (Lt)					sNG
far_sPP_f1-CP54-1	['f1-CP54-1']	['far_sPP_f1-CP54-1']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-CP54-1_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-CP54-1_2.fastq.gz	1	1	f1-CP54-1	far_sPP_f1-CP54-1	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	1999543722	2142201279	1			farauti_ss	CP98-54		-9.131	146.913	Sentral	1998	1998	PG-CPM	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_f1-CP54-2	['f1-CP54-2']	['far_sPP_f1-CP54-2']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-CP54-2_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-CP54-2_2.fastq.gz	1	1	f1-CP54-2	far_sPP_f1-CP54-2	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	2153687252	2307873084	1			farauti_ss	CP98-54		-9.131	146.913	Sentral	1998	1998	PG-CPM	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_f1-CP54-3	['f1-CP54-3']	['far_sPP_f1-CP54-3']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-CP54-3_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-CP54-3_2.fastq.gz	1	1	f1-CP54-3	far_sPP_f1-CP54-3	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	2209353491	2402582308	1			farauti_ss	CP98-54		-9.131	146.913	Sentral	1998	1998	PG-CPM	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_f1-CP54-4	['f1-CP54-4']	['far_sPP_f1-CP54-4']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-CP54-4_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-CP54-4_2.fastq.gz	1	1	f1-CP54-4	far_sPP_f1-CP54-4	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	2016627333	2226018877	1			farauti_ss	CP98-54		-9.131	146.913	Sentral	1998	1998	PG-CPM	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_f1-CP54-5	['f1-CP54-5']	['far_sPP_f1-CP54-5']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-CP54-5_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-CP54-5_2.fastq.gz	1	1	f1-CP54-5	far_sPP_f1-CP54-5	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	2195491327	2333957768	1			farauti_ss	CP98-54		-9.131	146.913	Sentral	1998	1998	PG-CPM	Papua New Guinea	PG	Adult (Lt)					sPP
far_sPP_f1-CP54-6	['f1-CP54-6']	['far_sPP_f1-CP54-6']	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-CP54-6_1.fastq.gz	/QRISdata/Q3833/Raw_data/05_2022_Macrogen/f1-CP54-6_2.fastq.gz	1	1	f1-CP54-6	far_sPP_f1-CP54-6	FALSE	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	2105029885	2258426844	1			farauti_ss	CP98-54		-9.131	146.913	Sentral	1998	1998	PG-CPM	Papua New Guinea	PG	Adult (Lt)					sPP
far_sNG_92_13_1	['far_sNG_92_13_1']	['far_sNG_92_13_1']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_sNG_92_13_1_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_sNG_92_13_1_2.fq.gz	1	1	far_sNG_92_13_1	far_sNG_92_13_1	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1525171423	1526312562	1			farauti_ss	WP92-13		-9.02	143.24	Westen	1992	1992	PG-WPD	Papua New Guinea	PG						sNG
far_sNG_f1_92_13_2	['far_sNG_f1_92_13_2']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_sNG_f1_92_13_2_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_sNG_f1_92_13_2_2.fq.gz	1	1	far_sNG_f1_92_13_2		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	2015027849	2026000317	1			farauti_ss	WP92-13		-9.02	143.24	Westen	1992	1992	PG-WPD	Papua New Guinea	PG						sNG
far_sNG_f1_92_13_3	['far_sNG_f1_92_13_3']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_sNG_f1_92_13_3_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_sNG_f1_92_13_3_2.fq.gz	1	1	far_sNG_f1_92_13_3		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1624959752	1625798262	1			farauti_ss	WP92-13		-9.02	143.24	Westen	1992	1992	PG-WPD	Papua New Guinea	PG						sNG
far_sNG_f1_92_13_4	['far_sNG_f1_92_13_4']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_sNG_f1_92_13_4_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_sNG_f1_92_13_4_2.fq.gz	1	1	far_sNG_f1_92_13_4		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1812845648	1819206185	1			farauti_ss	WP92-13		-9.02	143.24	Westen	1992	1992	PG-WPD	Papua New Guinea	PG						sNG
